"skm","skv","gm","gv","idm","mv","me","md","vv","ve","vd","sg","resp"
866,1567,1,3,1,0,0,1,0,0,0,-2,v
1553,2552,5,0,1,1,0,0,0,0,0,5,m
1884,1730,3,3,0,0,0,0,0,1,0,0,e
830,2843,2,3,1,0,0,1,0,0,0,-1,v
2160,2721,1,1,1,0,1,0,0,0,0,0,e
1123,2035,0,0,1,0,1,0,0,0,0,0,e
2045,1395,1,0,0,0,0,0,0,0,1,-1,m
220,1258,5,2,0,0,0,0,0,0,1,-3,m
515,684,1,2,1,0,0,1,0,0,0,-1,v
2006,647,1,0,0,0,0,0,0,0,1,-1,m
2560,2005,1,3,1,0,0,1,0,0,0,-2,v
409,2282,1,2,0,0,0,0,1,0,0,1,v
2280,1475,0,2,1,0,0,1,0,0,0,-2,v
1470,946,1,1,0,0,0,0,0,1,0,0,e
1150,681,0,4,0,0,0,0,1,0,0,4,v
2038,2092,2,4,1,0,0,1,0,0,0,-2,v
2006,647,1,0,1,1,0,0,0,0,0,1,m
1300,662,1,1,1,0,1,0,0,0,0,0,e
1829,1381,1,0,1,1,0,0,0,0,0,1,m
2266,2354,2,1,1,1,0,0,0,0,0,1,m
475,644,2,1,0,0,0,0,0,0,1,-1,m
1854,820,0,2,1,0,0,1,0,0,0,-2,v
783,2193,0,0,0,0,0,0,0,1,0,0,e
836,970,2,0,1,1,0,0,0,0,0,2,m
1136,2621,1,1,0,0,0,0,0,1,0,0,e
2237,730,0,2,1,0,0,1,0,0,0,-2,v
2440,543,1,2,0,0,0,0,1,0,0,1,v
1116,1184,2,1,1,1,0,0,0,0,0,1,m
497,1781,3,0,1,1,0,0,0,0,0,3,m
1204,342,0,1,1,0,0,1,0,0,0,-1,v
1990,2475,2,0,1,1,0,0,0,0,0,2,m
2006,1645,1,2,1,0,0,1,0,0,0,-1,v
1043,892,1,2,0,0,0,0,1,0,0,1,v
2669,1084,4,2,0,0,0,0,0,0,1,-2,m
224,1271,1,0,1,1,0,0,0,0,0,1,m
211,2636,2,2,0,0,0,0,0,1,0,0,e
119,118,2,0,0,0,0,0,0,0,1,-2,m
1424,1518,3,2,1,1,0,0,0,0,0,1,m
88,2081,0,1,1,0,0,1,0,0,0,-1,v
2148,902,3,3,1,0,1,0,0,0,0,0,e
714,2662,4,1,1,1,0,0,0,0,0,3,m
1203,2180,2,0,0,0,0,0,0,0,1,-2,m
2667,2513,1,1,1,0,1,0,0,0,0,0,e
649,370,2,1,1,1,0,0,0,0,0,1,m
64,656,2,2,0,0,0,0,0,1,0,0,e
836,1480,0,0,0,0,0,0,0,1,0,0,e
114,96,3,1,1,1,0,0,0,0,0,2,m
1486,2709,1,2,0,0,0,0,1,0,0,1,v
2292,296,1,4,0,0,0,0,1,0,0,3,v
2446,986,1,2,1,0,0,1,0,0,0,-1,v
1462,1913,1,1,0,0,0,0,0,1,0,0,e
292,2444,0,0,1,0,1,0,0,0,0,0,e
304,2013,3,3,0,0,0,0,0,1,0,0,e
1451,1100,3,0,1,1,0,0,0,0,0,3,m
2274,2272,1,1,1,0,1,0,0,0,0,0,e
2335,2015,0,1,0,0,0,0,1,0,0,1,v
1058,1040,0,2,1,0,0,1,0,0,0,-2,v
714,1849,3,1,1,1,0,0,0,0,0,2,m
2344,469,1,0,0,0,0,0,0,0,1,-1,m
1464,1806,1,1,0,0,0,0,0,1,0,0,e
2215,2834,2,1,0,0,0,0,0,0,1,-1,m
202,567,2,0,0,0,0,0,0,0,1,-2,m
965,2035,3,1,0,0,0,0,0,0,1,-2,m
2603,2611,3,1,0,0,0,0,0,0,1,-2,m
1088,2348,3,5,0,0,0,0,1,0,0,2,v
1828,946,3,2,1,1,0,0,0,0,0,1,m
533,1451,3,1,0,0,0,0,0,0,1,-2,m
792,2030,0,3,0,0,0,0,1,0,0,3,v
1988,1057,0,0,0,0,0,0,0,1,0,0,e
2005,1793,1,0,0,0,0,0,0,0,1,-1,m
2540,340,3,1,1,1,0,0,0,0,0,2,m
2514,845,0,1,0,0,0,0,1,0,0,1,v
21,2644,1,1,1,0,1,0,0,0,0,0,e
1691,976,2,2,0,0,0,0,0,1,0,0,e
516,2043,1,1,1,0,1,0,0,0,0,0,e
1332,2202,0,0,0,0,0,0,0,1,0,0,e
1043,1791,2,0,0,0,0,0,0,0,1,-2,m
1545,158,0,1,1,0,0,1,0,0,0,-1,v
2515,2452,2,0,1,1,0,0,0,0,0,2,m
2014,1525,1,0,0,0,0,0,0,0,1,-1,m
1691,1159,1,0,0,0,0,0,0,0,1,-1,m
1412,1979,0,0,0,0,0,0,0,1,0,0,e
2533,1459,1,3,0,0,0,0,1,0,0,2,v
2355,141,2,3,0,0,0,0,1,0,0,1,v
692,2800,2,1,1,1,0,0,0,0,0,1,m
1318,1486,3,2,1,1,0,0,0,0,0,1,m
1915,694,2,1,0,0,0,0,0,0,1,-1,m
34,2519,1,2,0,0,0,0,1,0,0,1,v
1292,1798,2,1,1,1,0,0,0,0,0,1,m
70,2795,2,1,1,1,0,0,0,0,0,1,m
258,2209,1,1,0,0,0,0,0,1,0,0,e
1937,1940,1,0,1,1,0,0,0,0,0,1,m
1274,61,0,0,0,0,0,0,0,1,0,0,e
1523,986,0,2,1,0,0,1,0,0,0,-2,v
760,1244,3,1,0,0,0,0,0,0,1,-2,m
2368,1663,0,3,0,0,0,0,1,0,0,3,v
943,963,3,1,0,0,0,0,0,0,1,-2,m
1372,1699,0,0,0,0,0,0,0,1,0,0,e
1623,2810,1,0,0,0,0,0,0,0,1,-1,m
511,2049,0,2,1,0,0,1,0,0,0,-2,v
1088,2368,0,1,0,0,0,0,1,0,0,1,v
2044,922,1,3,1,0,0,1,0,0,0,-2,v
2198,1297,2,3,0,0,0,0,1,0,0,1,v
297,2584,1,1,0,0,0,0,0,1,0,0,e
96,1905,1,0,1,1,0,0,0,0,0,1,m
12,713,1,1,0,0,0,0,0,1,0,0,e
2147,1617,1,4,0,0,0,0,1,0,0,3,v
1623,999,1,0,1,1,0,0,0,0,0,1,m
2224,565,1,2,0,0,0,0,1,0,0,1,v
1360,18,7,2,1,1,0,0,0,0,0,5,m
2661,2647,0,4,1,0,0,1,0,0,0,-4,v
910,1457,1,5,1,0,0,1,0,0,0,-4,v
948,1759,1,0,0,0,0,0,0,0,1,-1,m
770,2013,1,2,1,0,0,1,0,0,0,-1,v
162,171,0,1,0,0,0,0,1,0,0,1,v
432,2133,3,0,1,1,0,0,0,0,0,3,m
107,432,0,2,0,0,0,0,1,0,0,2,v
848,1748,3,3,0,0,0,0,0,1,0,0,e
580,1912,0,1,0,0,0,0,1,0,0,1,v
1802,1658,2,3,1,0,0,1,0,0,0,-1,v
136,140,2,0,0,0,0,0,0,0,1,-2,m
2433,733,1,2,1,0,0,1,0,0,0,-1,v
1928,2159,1,1,0,0,0,0,0,1,0,0,e
518,2298,0,2,1,0,0,1,0,0,0,-2,v
775,1270,1,3,0,0,0,0,1,0,0,2,v
1990,473,5,1,1,1,0,0,0,0,0,4,m
1079,2415,0,1,1,0,0,1,0,0,0,-1,v
2781,1988,2,1,0,0,0,0,0,0,1,-1,m
502,619,2,1,0,0,0,0,0,0,1,-1,m
2068,2637,6,0,0,0,0,0,0,0,1,-6,m
2608,1383,0,1,1,0,0,1,0,0,0,-1,v
8,1929,0,2,1,0,0,1,0,0,0,-2,v
114,1204,0,0,1,0,1,0,0,0,0,0,e
294,1711,1,1,0,0,0,0,0,1,0,0,e
665,715,2,1,0,0,0,0,0,0,1,-1,m
70,2529,0,1,1,0,0,1,0,0,0,-1,v
1551,93,1,0,0,0,0,0,0,0,1,-1,m
2574,790,2,1,1,1,0,0,0,0,0,1,m
1133,2725,0,1,1,0,0,1,0,0,0,-1,v
181,1097,0,1,0,0,0,0,1,0,0,1,v
1869,2540,2,1,0,0,0,0,0,0,1,-1,m
2228,1508,1,3,1,0,0,1,0,0,0,-2,v
2411,2759,0,1,1,0,0,1,0,0,0,-1,v
732,885,1,3,1,0,0,1,0,0,0,-2,v
1880,51,0,5,0,0,0,0,1,0,0,5,v
2685,1217,1,2,0,0,0,0,1,0,0,1,v
424,2414,1,1,0,0,0,0,0,1,0,0,e
754,1585,1,0,0,0,0,0,0,0,1,-1,m
241,2600,1,1,0,0,0,0,0,1,0,0,e
2335,9,3,1,1,1,0,0,0,0,0,2,m
1040,1018,2,1,0,0,0,0,0,0,1,-1,m
1587,232,1,0,1,1,0,0,0,0,0,1,m
929,2700,2,2,1,0,1,0,0,0,0,0,e
331,2816,1,5,0,0,0,0,1,0,0,4,v
135,1824,1,1,0,0,0,0,0,1,0,0,e
158,651,0,0,0,0,0,0,0,1,0,0,e
1835,2653,0,0,0,0,0,0,0,1,0,0,e
1312,311,0,1,1,0,0,1,0,0,0,-1,v
1720,1718,1,0,0,0,0,0,0,0,1,-1,m
2042,1593,1,0,0,0,0,0,0,0,1,-1,m
2594,2754,0,4,1,0,0,1,0,0,0,-4,v
1748,1851,2,2,1,0,1,0,0,0,0,0,e
2149,263,0,1,1,0,0,1,0,0,0,-1,v
1822,731,2,1,1,1,0,0,0,0,0,1,m
835,158,2,1,0,0,0,0,0,0,1,-1,m
835,2221,3,0,0,0,0,0,0,0,1,-3,m
2569,1484,2,0,0,0,0,0,0,0,1,-2,m
515,1666,1,3,0,0,0,0,1,0,0,2,v
2236,443,1,1,1,0,1,0,0,0,0,0,e
1356,661,1,1,0,0,0,0,0,1,0,0,e
986,709,0,0,0,0,0,0,0,1,0,0,e
433,1449,3,1,0,0,0,0,0,0,1,-2,m
96,2519,0,1,0,0,0,0,1,0,0,1,v
2090,924,2,1,1,1,0,0,0,0,0,1,m
2111,1570,2,0,0,0,0,0,0,0,1,-2,m
2542,366,2,0,0,0,0,0,0,0,1,-2,m
729,445,2,3,0,0,0,0,1,0,0,1,v
1678,530,1,1,0,0,0,0,0,1,0,0,e
1565,1559,0,3,0,0,0,0,1,0,0,3,v
413,2379,0,2,0,0,0,0,1,0,0,2,v
1190,1898,2,0,0,0,0,0,0,0,1,-2,m
1356,2209,1,2,1,0,0,1,0,0,0,-1,v
1457,2289,2,1,0,0,0,0,0,0,1,-1,m
141,2011,2,1,0,0,0,0,0,0,1,-1,m
447,1551,2,2,1,0,1,0,0,0,0,0,e
2214,2039,2,0,0,0,0,0,0,0,1,-2,m
1545,2323,9,0,1,1,0,0,0,0,0,9,m
2402,2278,1,5,0,0,0,0,1,0,0,4,v
1806,2139,4,2,1,1,0,0,0,0,0,2,m
507,1369,6,0,0,0,0,0,0,0,1,-6,m
2735,467,0,1,0,0,0,0,1,0,0,1,v
2610,2066,0,1,0,0,0,0,1,0,0,1,v
2652,656,2,1,0,0,0,0,0,0,1,-1,m
1701,2334,1,1,0,0,0,0,0,1,0,0,e
274,1973,0,2,0,0,0,0,1,0,0,2,v
1706,189,4,2,1,1,0,0,0,0,0,2,m
2016,393,2,1,1,1,0,0,0,0,0,1,m
87,2748,0,2,1,0,0,1,0,0,0,-2,v
620,894,1,0,0,0,0,0,0,0,1,-1,m
1793,1526,2,0,1,1,0,0,0,0,0,2,m
1749,1001,3,1,1,1,0,0,0,0,0,2,m
1618,2282,2,1,1,1,0,0,0,0,0,1,m
75,252,0,2,1,0,0,1,0,0,0,-2,v
2654,1990,0,0,0,0,0,0,0,1,0,0,e
1297,2231,5,1,1,1,0,0,0,0,0,4,m
1001,1174,0,2,0,0,0,0,1,0,0,2,v
1707,232,1,0,1,1,0,0,0,0,0,1,m
1881,1820,1,1,1,0,1,0,0,0,0,0,e
1527,338,3,0,1,1,0,0,0,0,0,3,m
2411,406,1,0,0,0,0,0,0,0,1,-1,m
1097,1114,2,0,1,1,0,0,0,0,0,2,m
194,1219,4,0,0,0,0,0,0,0,1,-4,m
634,842,0,1,0,0,0,0,1,0,0,1,v
533,2763,1,0,0,0,0,0,0,0,1,-1,m
1047,296,3,1,1,1,0,0,0,0,0,2,m
2282,2703,1,1,0,0,0,0,0,1,0,0,e
1250,1464,0,2,1,0,0,1,0,0,0,-2,v
856,775,3,0,0,0,0,0,0,0,1,-3,m
1500,2367,1,0,1,1,0,0,0,0,0,1,m
1263,997,2,2,0,0,0,0,0,1,0,0,e
2811,1187,1,3,1,0,0,1,0,0,0,-2,v
2311,2065,0,0,1,0,1,0,0,0,0,0,e
1202,594,1,1,1,0,1,0,0,0,0,0,e
524,2150,1,2,0,0,0,0,1,0,0,1,v
2281,1457,3,4,1,0,0,1,0,0,0,-1,v
2271,222,1,0,0,0,0,0,0,0,1,-1,m
2685,1563,2,1,0,0,0,0,0,0,1,-1,m
2837,1363,2,1,1,1,0,0,0,0,0,1,m
2444,1809,1,3,0,0,0,0,1,0,0,2,v
1593,358,0,0,1,0,1,0,0,0,0,0,e
1222,740,0,4,1,0,0,1,0,0,0,-4,v
2222,717,1,1,0,0,0,0,0,1,0,0,e
2531,2179,0,3,1,0,0,1,0,0,0,-3,v
2241,1150,1,2,1,0,0,1,0,0,0,-1,v
955,2040,1,2,1,0,0,1,0,0,0,-1,v
521,496,1,2,0,0,0,0,1,0,0,1,v
1833,1809,2,1,1,1,0,0,0,0,0,1,m
938,255,1,4,0,0,0,0,1,0,0,3,v
1018,1016,0,1,0,0,0,0,1,0,0,1,v
2724,128,2,4,0,0,0,0,1,0,0,2,v
2453,108,1,0,1,1,0,0,0,0,0,1,m
2215,2247,1,1,1,0,1,0,0,0,0,0,e
603,2326,6,1,0,0,0,0,0,0,1,-5,m
2617,851,2,0,0,0,0,0,0,0,1,-2,m
544,1953,0,3,0,0,0,0,1,0,0,3,v
354,936,0,1,0,0,0,0,1,0,0,1,v
1848,454,2,2,0,0,0,0,0,1,0,0,e
1449,512,1,0,0,0,0,0,0,0,1,-1,m
2024,1405,3,1,0,0,0,0,0,0,1,-2,m
2639,2330,1,0,0,0,0,0,0,0,1,-1,m
1415,167,1,2,1,0,0,1,0,0,0,-1,v
304,298,2,0,1,1,0,0,0,0,0,2,m
2217,2241,3,2,1,1,0,0,0,0,0,1,m
2825,2706,0,2,1,0,0,1,0,0,0,-2,v
1042,1697,1,0,1,1,0,0,0,0,0,1,m
794,100,1,3,1,0,0,1,0,0,0,-2,v
886,1942,2,3,1,0,0,1,0,0,0,-1,v
2649,2688,2,1,0,0,0,0,0,0,1,-1,m
2691,1581,0,1,0,0,0,0,1,0,0,1,v
2026,112,3,5,1,0,0,1,0,0,0,-2,v
72,1126,1,0,0,0,0,0,0,0,1,-1,m
2233,717,2,0,0,0,0,0,0,0,1,-2,m
2686,2713,1,1,1,0,1,0,0,0,0,0,e
1490,2641,6,0,0,0,0,0,0,0,1,-6,m
1258,135,0,0,0,0,0,0,0,1,0,0,e
2447,1981,2,1,1,1,0,0,0,0,0,1,m
1244,2707,1,1,0,0,0,0,0,1,0,0,e
1623,1539,0,0,0,0,0,0,0,1,0,0,e
2773,87,0,1,0,0,0,0,1,0,0,1,v
2626,1375,3,1,1,1,0,0,0,0,0,2,m
922,925,1,2,1,0,0,1,0,0,0,-1,v
2331,1937,4,0,1,1,0,0,0,0,0,4,m
369,201,2,1,0,0,0,0,0,0,1,-1,m
1196,2111,1,0,1,1,0,0,0,0,0,1,m
1697,1906,1,0,0,0,0,0,0,0,1,-1,m
328,442,1,0,1,1,0,0,0,0,0,1,m
2577,2107,1,0,1,1,0,0,0,0,0,1,m
1861,1885,3,0,1,1,0,0,0,0,0,3,m
1451,2326,2,0,0,0,0,0,0,0,1,-2,m
2545,1389,0,0,1,0,1,0,0,0,0,0,e
2606,1192,3,1,1,1,0,0,0,0,0,2,m
158,2767,1,2,0,0,0,0,1,0,0,1,v
475,2713,1,1,0,0,0,0,0,1,0,0,e
1252,1709,1,0,0,0,0,0,0,0,1,-1,m
1201,1513,1,1,0,0,0,0,0,1,0,0,e
2559,682,4,1,0,0,0,0,0,0,1,-3,m
190,2047,0,3,0,0,0,0,1,0,0,3,v
2536,2727,1,3,0,0,0,0,1,0,0,2,v
1425,1716,2,3,0,0,0,0,1,0,0,1,v
1103,815,5,0,1,1,0,0,0,0,0,5,m
369,341,2,1,1,1,0,0,0,0,0,1,m
522,2621,0,1,0,0,0,0,1,0,0,1,v
448,653,1,0,0,0,0,0,0,0,1,-1,m
220,2700,2,2,0,0,0,0,0,1,0,0,e
1707,194,3,3,0,0,0,0,0,1,0,0,e
998,1480,1,0,0,0,0,0,0,0,1,-1,m
2107,480,1,1,0,0,0,0,0,1,0,0,e
979,2740,2,0,1,1,0,0,0,0,0,2,m
1290,1297,1,1,1,0,1,0,0,0,0,0,e
2475,946,1,2,1,0,0,1,0,0,0,-1,v
1057,2217,0,2,1,0,0,1,0,0,0,-2,v
1838,970,0,2,0,0,0,0,1,0,0,2,v
2634,505,1,1,1,0,1,0,0,0,0,0,e
641,2700,2,2,0,0,0,0,0,1,0,0,e
144,140,1,0,0,0,0,0,0,0,1,-1,m
2717,70,1,0,1,1,0,0,0,0,0,1,m
2535,274,0,2,0,0,0,0,1,0,0,2,v
1883,2158,1,0,0,0,0,0,0,0,1,-1,m
1985,2399,6,1,0,0,0,0,0,0,1,-5,m
219,24,5,1,0,0,0,0,0,0,1,-4,m
992,2309,3,0,0,0,0,0,0,0,1,-3,m
1711,1527,0,2,0,0,0,0,1,0,0,2,v
1395,784,2,1,1,1,0,0,0,0,0,1,m
1164,2617,4,1,1,1,0,0,0,0,0,3,m
395,1606,0,0,0,0,0,0,0,1,0,0,e
2669,2766,2,2,0,0,0,0,0,1,0,0,e
634,1587,1,2,1,0,0,1,0,0,0,-1,v
1204,234,2,2,0,0,0,0,0,1,0,0,e
580,902,2,1,1,1,0,0,0,0,0,1,m
289,2230,4,0,1,1,0,0,0,0,0,4,m
961,759,2,1,0,0,0,0,0,0,1,-1,m
84,939,1,1,1,0,1,0,0,0,0,0,e
1150,2420,3,4,0,0,0,0,1,0,0,1,v
2290,2018,0,3,1,0,0,1,0,0,0,-3,v
1883,390,1,1,0,0,0,0,0,1,0,0,e
1249,1274,1,3,1,0,0,1,0,0,0,-2,v
1461,2023,2,0,1,1,0,0,0,0,0,2,m
1890,1824,1,0,0,0,0,0,0,0,1,-1,m
1827,2148,0,0,1,0,1,0,0,0,0,0,e
296,1026,3,1,0,0,0,0,0,0,1,-2,m
2361,1039,1,2,0,0,0,0,1,0,0,1,v
2670,2287,0,4,0,0,0,0,1,0,0,4,v
1644,1395,3,4,0,0,0,0,1,0,0,1,v
85,1021,1,0,1,1,0,0,0,0,0,1,m
2081,695,3,0,0,0,0,0,0,0,1,-3,m
1678,2843,0,1,1,0,0,1,0,0,0,-1,v
522,2802,1,1,0,0,0,0,0,1,0,0,e
931,502,0,1,0,0,0,0,1,0,0,1,v
1042,24,2,0,0,0,0,0,0,0,1,-2,m
1829,2212,0,1,1,0,0,1,0,0,0,-1,v
1028,1629,2,2,0,0,0,0,0,1,0,0,e
657,2712,1,2,1,0,0,1,0,0,0,-1,v
2200,2548,0,2,0,0,0,0,1,0,0,2,v
504,1439,1,0,0,0,0,0,0,0,1,-1,m
2032,511,1,0,0,0,0,0,0,0,1,-1,m
1652,794,0,2,1,0,0,1,0,0,0,-2,v
1096,730,1,2,0,0,0,0,1,0,0,1,v
1681,2165,1,3,0,0,0,0,1,0,0,2,v
1872,1288,3,0,0,0,0,0,0,0,1,-3,m
1644,2667,3,1,0,0,0,0,0,0,1,-2,m
805,1122,1,2,0,0,0,0,1,0,0,1,v
2323,395,0,2,0,0,0,0,1,0,0,2,v
883,2298,0,2,0,0,0,0,1,0,0,2,v
115,2156,3,0,0,0,0,0,0,0,1,-3,m
2700,641,2,1,1,1,0,0,0,0,0,1,m
1715,1437,2,1,1,1,0,0,0,0,0,1,m
2521,2803,2,0,0,0,0,0,0,0,1,-2,m
1588,1526,2,1,0,0,0,0,0,0,1,-1,m
1465,1336,2,0,0,0,0,0,0,0,1,-2,m
1646,358,4,0,1,1,0,0,0,0,0,4,m
1196,2513,1,2,1,0,0,1,0,0,0,-1,v
523,2806,2,0,0,0,0,0,0,0,1,-2,m
1363,2121,3,0,0,0,0,0,0,0,1,-3,m
2727,1943,4,3,1,1,0,0,0,0,0,1,m
2158,1018,3,4,1,0,0,1,0,0,0,-1,v
516,1482,4,3,1,1,0,0,0,0,0,1,m
749,1363,1,0,1,1,0,0,0,0,0,1,m
443,1208,0,1,0,0,0,0,1,0,0,1,v
2064,171,1,1,0,0,0,0,0,1,0,0,e
2737,364,2,2,1,0,1,0,0,0,0,0,e
2296,527,3,2,1,1,0,0,0,0,0,1,m
323,395,1,0,0,0,0,0,0,0,1,-1,m
1354,1767,1,0,1,1,0,0,0,0,0,1,m
2158,2653,2,2,1,0,1,0,0,0,0,0,e
1122,1133,1,2,0,0,0,0,1,0,0,1,v
1688,1148,2,0,0,0,0,0,0,0,1,-2,m
715,1806,1,1,1,0,1,0,0,0,0,0,e
264,2837,6,3,0,0,0,0,0,0,1,-3,m
153,1088,3,1,1,1,0,0,0,0,0,2,m
973,1096,2,0,0,0,0,0,0,0,1,-2,m
652,2070,0,1,0,0,0,0,1,0,0,1,v
1138,1663,0,0,0,0,0,0,0,1,0,0,e
566,1580,3,1,0,0,0,0,0,0,1,-2,m
1360,2142,3,1,0,0,0,0,0,0,1,-2,m
2044,2653,1,1,1,0,1,0,0,0,0,0,e
855,2563,0,2,0,0,0,0,1,0,0,2,v
2386,2377,2,2,1,0,1,0,0,0,0,0,e
1389,657,1,2,1,0,0,1,0,0,0,-1,v
1753,629,1,1,0,0,0,0,0,1,0,0,e
1464,1504,0,0,1,0,1,0,0,0,0,0,e
1251,669,0,0,0,0,0,0,0,1,0,0,e
1107,1982,3,0,0,0,0,0,0,0,1,-3,m
2530,360,1,1,1,0,1,0,0,0,0,0,e
628,1942,3,0,0,0,0,0,0,0,1,-3,m
2626,1014,2,1,0,0,0,0,0,0,1,-1,m
637,378,1,1,0,0,0,0,0,1,0,0,e
2688,2142,2,0,0,0,0,0,0,0,1,-2,m
2254,702,2,2,0,0,0,0,0,1,0,0,e
1465,2348,1,2,0,0,0,0,1,0,0,1,v
885,1328,1,1,1,0,1,0,0,0,0,0,e
394,965,2,0,0,0,0,0,0,0,1,-2,m
2066,197,1,0,0,0,0,0,0,0,1,-1,m
2674,1146,2,1,1,1,0,0,0,0,0,1,m
1670,1874,3,1,1,1,0,0,0,0,0,2,m
2409,2187,4,0,0,0,0,0,0,0,1,-4,m
1268,1513,1,0,1,1,0,0,0,0,0,1,m
394,759,1,2,0,0,0,0,1,0,0,1,v
2501,2310,3,0,1,1,0,0,0,0,0,3,m
312,279,3,1,0,0,0,0,0,0,1,-2,m
2684,2766,0,2,0,0,0,0,1,0,0,2,v
1847,965,0,1,0,0,0,0,1,0,0,1,v
1471,621,2,3,1,0,0,1,0,0,0,-1,v
1589,1935,0,0,1,0,1,0,0,0,0,0,e
1702,1784,1,0,1,1,0,0,0,0,0,1,m
1286,2035,0,0,1,0,1,0,0,0,0,0,e
1575,2094,4,0,0,0,0,0,0,0,1,-4,m
684,2066,1,3,1,0,0,1,0,0,0,-2,v
1973,417,3,0,0,0,0,0,0,0,1,-3,m
347,2649,2,0,0,0,0,0,0,0,1,-2,m
1360,1630,1,0,1,1,0,0,0,0,0,1,m
1056,1205,2,2,1,0,1,0,0,0,0,0,e
1375,2626,1,2,1,0,0,1,0,0,0,-1,v
595,1831,2,1,0,0,0,0,0,0,1,-1,m
1749,29,0,1,0,0,0,0,1,0,0,1,v
2078,772,2,1,0,0,0,0,0,0,1,-1,m
1191,481,2,3,0,0,0,0,1,0,0,1,v
2529,1270,1,1,0,0,0,0,0,1,0,0,e
2203,1932,3,3,0,0,0,0,0,1,0,0,e
1064,2328,0,3,0,0,0,0,1,0,0,3,v
454,2707,0,1,1,0,0,1,0,0,0,-1,v
1577,2824,1,3,1,0,0,1,0,0,0,-2,v
719,1614,1,0,1,1,0,0,0,0,0,1,m
679,2788,0,0,1,0,1,0,0,0,0,0,e
44,2129,1,0,1,1,0,0,0,0,0,1,m
102,1623,2,1,0,0,0,0,0,0,1,-1,m
1742,1128,2,2,1,0,1,0,0,0,0,0,e
1045,1802,0,0,0,0,0,0,0,1,0,0,e
1274,1834,0,3,1,0,0,1,0,0,0,-3,v
2527,184,2,4,1,0,0,1,0,0,0,-2,v
547,2587,0,4,1,0,0,1,0,0,0,-4,v
1381,2212,1,3,0,0,0,0,1,0,0,2,v
1433,1963,1,0,0,0,0,0,0,0,1,-1,m
1822,751,2,1,0,0,0,0,0,0,1,-1,m
2827,2454,2,3,0,0,0,0,1,0,0,1,v
386,18,3,1,1,1,0,0,0,0,0,2,m
1384,421,2,1,0,0,0,0,0,0,1,-1,m
465,580,0,1,0,0,0,0,1,0,0,1,v
354,1728,3,2,1,1,0,0,0,0,0,1,m
1010,2004,1,2,0,0,0,0,1,0,0,1,v
1358,1836,1,1,1,0,1,0,0,0,0,0,e
297,2061,3,0,1,1,0,0,0,0,0,3,m
1024,1473,2,0,1,1,0,0,0,0,0,2,m
1138,1336,2,0,1,1,0,0,0,0,0,2,m
394,2394,1,2,1,0,0,1,0,0,0,-1,v
2626,2045,4,3,1,1,0,0,0,0,0,1,m
947,741,2,0,1,1,0,0,0,0,0,2,m
114,1204,0,0,0,0,0,0,0,1,0,0,e
1699,529,0,0,1,0,1,0,0,0,0,0,e
446,1068,1,0,1,1,0,0,0,0,0,1,m
1583,1214,1,2,0,0,0,0,1,0,0,1,v
2549,2176,1,3,1,0,0,1,0,0,0,-2,v
1192,1684,0,0,1,0,1,0,0,0,0,0,e
2370,1475,1,3,1,0,0,1,0,0,0,-2,v
2230,2781,1,0,0,0,0,0,0,0,1,-1,m
1192,1833,4,0,1,1,0,0,0,0,0,4,m
1211,409,2,0,1,1,0,0,0,0,0,2,m
1331,2529,2,4,0,0,0,0,1,0,0,2,v
1122,2665,1,0,0,0,0,0,0,0,1,-1,m
2591,198,2,0,0,0,0,0,0,0,1,-2,m
768,620,3,0,1,1,0,0,0,0,0,3,m
1875,218,1,0,0,0,0,0,0,0,1,-1,m
502,483,1,0,0,0,0,0,0,0,1,-1,m
22,502,0,0,0,0,0,0,0,1,0,0,e
2766,2087,2,1,0,0,0,0,0,0,1,-1,m
1129,1834,1,1,1,0,1,0,0,0,0,0,e
651,430,0,3,0,0,0,0,1,0,0,3,v
805,1122,1,2,1,0,0,1,0,0,0,-1,v
2645,1540,3,2,0,0,0,0,0,0,1,-1,m
1720,569,0,1,1,0,0,1,0,0,0,-1,v
140,1820,0,3,0,0,0,0,1,0,0,3,v
1480,1750,1,1,0,0,0,0,0,1,0,0,e
1605,1152,1,0,0,0,0,0,0,0,1,-1,m
1426,541,2,0,0,0,0,0,0,0,1,-2,m
2706,2000,4,1,1,1,0,0,0,0,0,3,m
1532,6,0,3,0,0,0,0,1,0,0,3,v
734,312,0,0,0,0,0,0,0,1,0,0,e
1260,608,0,0,0,0,0,0,0,1,0,0,e
15,2150,2,1,1,1,0,0,0,0,0,1,m
2198,513,2,3,0,0,0,0,1,0,0,1,v
2697,1581,1,1,0,0,0,0,0,1,0,0,e
1946,2130,1,1,0,0,0,0,0,1,0,0,e
1798,2212,1,1,1,0,1,0,0,0,0,0,e
2198,2179,2,2,1,0,1,0,0,0,0,0,e
2429,205,1,1,1,0,1,0,0,0,0,0,e
682,714,1,2,1,0,0,1,0,0,0,-1,v
1332,2202,3,0,0,0,0,0,0,0,1,-3,m
2394,961,1,0,1,1,0,0,0,0,0,1,m
455,271,1,1,1,0,1,0,0,0,0,0,e
136,1708,2,0,0,0,0,0,0,0,1,-2,m
1359,1238,0,1,1,0,0,1,0,0,0,-1,v
248,2154,4,1,0,0,0,0,0,0,1,-3,m
288,1574,0,1,1,0,0,1,0,0,0,-1,v
800,1531,0,0,1,0,1,0,0,0,0,0,e
